texto,etiqueta,explicacion,label_id
Solo estudiantes o menores de 25 años.,sesgo_edad_joven,"Requiere ser estudiante o tener una edad máxima, discriminando por edad.",2
Se valorará experiencia juvenil y proactividad.,sesgo_edad_joven,El término 'juvenil' sugiere preferencia por la juventud frente a otras edades.,2
Puesto ideal para recién graduados de la universidad.,sesgo_edad_joven,Indica que el puesto está pensado para personas en etapas tempranas de carrera (jóvenes).,2
Contratamos exclusivamente personal joven de 20 a 30 años.,sesgo_edad_joven,"Declara exclusividad por rango de edad, excluyendo a candidaturas fuera de ese rango.",2
Necesitamos jóvenes creativos y flexibles (18-29 años).,sesgo_edad_joven,"Combina un rango de edad con características asociadas a la juventud, generando sesgo etario.",2
Becarios: plazas solo para jóvenes menores de 26 años.,sesgo_edad_joven,"Restringe las plazas a menores de cierta edad, discriminando a mayores que podrían ser becarios.",2
Buscamos desarrolladores jóvenes entre 22 y 32 años.,sesgo_edad_joven,"Especifica un rango etario para el puesto, favoreciendo candidatos jóvenes y excluyendo a otros.",2
"Se busca personal joven, máximo 30 años.",sesgo_edad_joven,"Expresa un límite de edad explícito y favorece a candidatos jóvenes, discriminando por edad.",2
Buscamos recién graduado sin experiencia.,sesgo_edad_joven,Al pedir 'recién graduado' se asume preferencia por personas jóvenes en etapas iniciales de su carrera.,2
Preferible candidato menor de 25 años.,sesgo_edad_joven,"Indica preferencia por una edad concreta por debajo de 25 años, excluyendo candidatos mayores.",2
"Ambiente dinámico y juvenil, sólo personas jóvenes.",sesgo_edad_joven,"Se requiere ser 'joven' para encajar con la cultura del puesto, lo que constituye sesgo por edad.",2
Buscamos community manager de máxima 30 años.,sesgo_edad_joven,"Solicita una edad máxima concreta, discriminando por edad a quienes superen ese umbral.",2
Vacante dirigida a jóvenes sin experiencia.,sesgo_edad_joven,Asocia 'jóvenes' con falta de experiencia y limita la búsqueda a ese grupo etario.,2
Empresa busca talento joven y moderno.,sesgo_edad_joven,"Promueve una preferencia por 'joven' y 'moderno', excluyendo implícitamente a candidatos mayores.",2
Se valorará preferencia por candidatos menores de 35.,sesgo_edad_joven,"Indica una preferencia por personas por debajo de una edad concreta, generando sesgo etario.",2
Oferta ideal para recién licenciados que busquen su primer empleo.,sesgo_edad_joven,"Apunta a recién licenciados, que normalmente son jóvenes, restringiendo la vacante a ese grupo.",2
Puesto pensado para millennials y generación Z.,sesgo_edad_joven,"Dirige la oferta a generaciones jóvenes específicas, excluyendo otras cohortes por edad.",2
Se busca personal joven para ambiente dinámico y de ritmo rápido.,sesgo_edad_joven,"Relaciona características del puesto con 'personal joven', implicando que otras edades no encajan.",2
Solo candidatos menores de 25 años serán considerados.,sesgo_edad_joven,Imposición explícita de un máximo de edad que descarta automáticamente a postulantes mayores.,2
Equipo dinámico busca integrantes jóvenes para crecer juntos.,sesgo_edad_joven,La mención de 'jóvenes' sugiere preferencia por edad y puede excluir a candidatos más veteranos.,2
Empresa busca jóvenes talentos para puesto de ventas.,sesgo_edad_joven,"Uso de 'jóvenes' como requisito preferente, excluyendo implícitamente a personas mayores.",2
Se valorará que seas menor de 28 años.,sesgo_edad_joven,"Expresa una preferencia clara por candidatos menores de una edad concreta, discriminando por edad.",2
Puesto ideal para personas de entre 22 y 27 años.,sesgo_edad_joven,"Define un rango de edad joven como requisito ideal, excluyendo a quienes no estén en ese rango.",2
"Vacante: programador junior (0-2 años de experiencia), ideal para menores de 25.",sesgo_edad_joven,"Asocia nivel de experiencia y una edad máxima, privilegiando a candidatos jóvenes.",2
Se requiere energía y actitud joven para atención al cliente.,sesgo_edad_joven,Solicitar 'actitud joven' usa un estereotipo de edad como criterio de selección.,2
Puesto para estudiantes o profesionales jóvenes.,sesgo_edad_joven,"Indica preferencia por estudiantes y 'jóvenes', excluyendo a quienes no encajen en esas categorías.",2
Solo candidatos menores de 35 serán considerados.,sesgo_edad_joven,Clara exclusión por edad mediante un requisito máximo.,2
Buscamos talento joven con perfil tech (18-28 años).,sesgo_edad_joven,"Combina un rango de edad explícito con la palabra 'joven', excluyendo a mayores de 28.",2
Se priorizarán candidatos menores de 35 años.,sesgo_edad_joven,"Establece una prioridad basada en una edad máxima, favoreciendo a candidatos jóvenes.",2
Perfil buscado: generación Z o millennials con ganas de innovar.,sesgo_edad_joven,"Hace referencia a generaciones jóvenes, implicando preferencia por candidatos de menor edad.",2
Oferta para jóvenes sin cargas familiares y con alta movilidad.,sesgo_edad_joven,"Solicita características asociadas a la juventud (sin responsabilidades familiares), excluyendo a candidatos mayores.",2
Se buscan jóvenes entre 20 y 30 años para atención al cliente.,sesgo_edad_joven,"Especifica un rango de edad joven, excluyendo a personas mayores y favoreciendo candidatos jóvenes.",2
"Buscamos personal joven, proactivo y con energía.",sesgo_edad_joven,"Indica una preferencia explícita por candidatos 'jóvenes', lo que discrimina por edad.",2
Preferible candidatos menores de 35 años para el puesto.,sesgo_edad_joven,"Establece un límite máximo de edad, favoreciendo a postulantes jóvenes sobre los mayores.",2
Vacante para recién graduados sin experiencia previa.,sesgo_edad_joven,"Dirigida a recién graduados, lo que suele implicar preferencia por perfiles jóvenes.",2
Buscamos desarrolladores para un equipo joven y moderno.,sesgo_edad_mayor,La preferencia por un 'equipo joven' sugiere que candidatos mayores no son bienvenidos.,3
Solo se considerarán candidatos recién graduados.,sesgo_edad_mayor,Al exigir ser recién graduado se excluyen implícitamente perfiles con más edad y experiencia.,3
Empresa joven busca personal dinámico y con mentalidad juvenil.,sesgo_edad_mayor,"Prefiere rasgos asociados a la juventud ('mentalidad juvenil'), lo que desplaza a personas mayores.",3
"Se busca community manager, máximo 30 años.",sesgo_edad_mayor,"Establece un límite de edad explícito que excluye a personas mayores, discriminación por edad.",3
Se valorará mentalidad millennial y espíritu juvenil.,sesgo_edad_mayor,"Requiere atributos asociados a generaciones más jóvenes, lo que discrimina implícitamente a personas mayores.",3
Empresa con ambiente joven; no apto para mayores.,sesgo_edad_mayor,"Indica que el puesto no es adecuado para personas mayores, expresando una exclusión por edad.",3
Perfil: jóvenes estudiantes o recién egresados.,sesgo_edad_mayor,"Prefiere candidatos vinculados a etapas tempranas de carrera, lo que excluye a quienes son de mayor edad.",3
No se considerarán candidatos mayores de 40.,sesgo_edad_mayor,"Declara explícitamente la exclusión de personas mayores de cierta edad, manifestando discriminación por edad.",3
Buscamos recién graduados sin experiencia previa.,sesgo_edad_mayor,La exigencia de ser recién graduado favorece implícitamente a candidatos jóvenes y perjudica a personas mayores con trayectoria.,3
Preferible menor de 30 años.,sesgo_edad_mayor,"Indica preferencia por candidatos más jóvenes, lo que discrimina a postulantes de mayor edad.",3
Edad máxima 35 años.,sesgo_edad_mayor,"Establece un límite de edad que excluye a personas mayores, constituyendo discriminación por edad.",3
Se busca personal joven y dinámico.,sesgo_edad_mayor,"Favorece explícitamente a candidatos jóvenes, implicando exclusión o desventaja para personas de mayor edad.",3
"Preferible candidato menor de 28 años, con energía y ganas de aprender.",sesgo_edad_mayor,"Expresa preferencia por una edad inferior, implicando que candidatos mayores no encajan.",3
Puesto ideal para personas jóvenes y dinámicas (edad máxima 32).,sesgo_edad_mayor,Limita la edad máxima y asocia cualidades positivas únicamente a personas jóvenes.,3
No se buscan candidatos con más de 40 años para esta posición operativa.,sesgo_edad_mayor,"Rechaza de forma directa a personas mayores de 40, excluyendo por edad.",3
Se valorará preferentemente a candidatos menores de 26 años.,sesgo_edad_mayor,"Indica preferencia por edad joven, lo que discrimina a candidatos mayores.",3
Se valora apariencia juvenil; mayores abstenerse.,sesgo_edad_mayor,"Solicita rasgos asociados a la juventud y pide que las personas mayores no apliquen, discriminando por edad.",3
Puesto para jóvenes sin cargas familiares (preferiblemente menores de 30).,sesgo_edad_mayor,"Combina preferencia de edad con condición familiar para excluir a candidatos mayores o con responsabilidades, lo que es discriminatorio.",3
Preferimos candidatos menores de 28 años para este rol.,sesgo_edad_mayor,"Establece un límite de edad que impide a personas mayores postularse, constituyendo sesgo por edad.",3
Buscamos millennial o Gen Z para integrarse al equipo.,sesgo_edad_mayor,Solicitar cohortes generacionales específicas implica preferencia por grupos de edad más jóvenes y excluye a generaciones mayores.,3
Ideal para menores de 30: buscamos perfiles modernos y con mentalidad juvenil.,sesgo_edad_mayor,"Asocia capacidad y adecuación al trabajo con ser joven, marginando a personas mayores.",3
Oferta dirigida exclusivamente a candidatos entre 18 y 29 años.,sesgo_edad_mayor,"Establece un rango de edad que excluye a quienes son mayores, discriminación por edad.",3
No aplican personas de edad avanzada; buscamos frescura y rapidez.,sesgo_edad_mayor,Descarta explícitamente a personas de mayor edad asociando negativamente su capacidad.,3
Se prefieren personas jóvenes para adaptarse al ritmo de la startup (máx. 33 años).,sesgo_edad_mayor,Preferencia por edad joven y límite de edad que excluye a candidatos mayores.,3
Buscamos jóvenes dinámicos entre 22 y 30 años para atención al cliente.,sesgo_edad_mayor,"Especifica un rango de edad que excluye a personas mayores, favoreciendo únicamente a candidatos jóvenes.",3
Se requiere personal menor de 35 años para trabajo de venta puerta a puerta.,sesgo_edad_mayor,Imposición de un límite máximo de edad que discrimina contra solicitantes mayores de 35 años.,3
Solo aceptamos recién graduados; no se consideran candidatos mayores.,sesgo_edad_mayor,La preferencia por recién graduados excluye indirectamente a candidatos con más edad y experiencia.,3
Preferible candidato sin muchas responsabilidades familiares (idealmente menores de 40).,sesgo_edad_mayor,"Relaciona responsabilidades familiares y edad, estableciendo una preferencia por menores de 40 que discrimina a mayores.",3
No se aceptan candidatos mayores de 40 años.,sesgo_edad_mayor,"Prohíbe explícitamente la contratación de personas por encima de cierta edad, lo que constituye discriminación por edad.",3
Buscamos persona con actitud joven y energía juvenil.,sesgo_edad_mayor,"Usa características asociadas a la juventud como requisito, excluyendo indirectamente a quienes son mayores.",3
Ideal para menores de 35 que recién comienzan su carrera.,sesgo_edad_mayor,"Indica preferencia por candidatos menores de una edad concreta, restringiendo la oportunidad a personas jóvenes.",3
Solo para jóvenes talentos.,sesgo_edad_mayor,"La frase favorece explícitamente a 'jóvenes', creando una barrera para candidatos de mayor edad.",3
Buscamos talento joven y con energía; no se consideran profesionales senior.,sesgo_edad_mayor,Descarta a profesionales senior por preferencia explícita por candidatos jóvenes.,3
Preferible persona sin cargas familiares y con mentalidad juvenil.,sesgo_edad_mayor,"Asocia 'mentalidad juvenil' y ausencia de cargas familiares a idoneidad, excluyendo implícitamente a mayores.",3
No apto para candidatos mayores de 40 años.,sesgo_edad_mayor,Rechaza explícitamente a personas que superen una determinada edad.,3
"Equipo joven, se busca persona que encaje con la edad del grupo.",sesgo_edad_mayor,"Solicita afinidad por la edad del equipo, lo que discrimina por edad.",3
Buscamos personal junior: preferible entre 22 y 30 años.,sesgo_edad_mayor,"Limita la búsqueda a un rango de edad concreto, excluyendo a personas mayores.",3
Puestos destinados a profesionales menores de 30 años.,sesgo_edad_mayor,"Indica que la oferta está dirigida únicamente a menores de cierta edad, excluyendo mayores.",3
No se considerarán solicitudes de mayores de 45 años.,sesgo_edad_mayor,"Rechaza explícitamente candidaturas por encima de una edad determinada, constituyendo discriminación por edad.",3
"Buscamos recién graduados, ideal para menores de 28.",sesgo_edad_mayor,La exigencia de ser recién graduado y el límite de edad excluyen a candidatos mayores con experiencia.,3
Preferible recién graduado sin más de 2 años de experiencia.,sesgo_edad_mayor,Al solicitar recién graduados se está priorizando candidatos jóvenes y descartando implícitamente a candidatos de mayor edad.,3
"Se busca personal joven, entre 22 y 30 años.",sesgo_edad_mayor,"Establece un rango de edad que excluye explícitamente a personas mayores, favoreciendo candidatos más jóvenes.",3
Solo aplican menores de 35 años.,sesgo_edad_mayor,Restricción de edad explícita que impide la postulación de personas mayores de 35.,3
Oferta dirigida a jóvenes talentos.,sesgo_edad_mayor,"La expresión 'jóvenes talentos' limita la convocatoria a personas jóvenes, excluyendo a mayores.",3
No se aceptan postulantes mayores de 40.,sesgo_edad_mayor,Prohibición explícita por edad; discriminación directa contra personas mayores de 40.,3
Puesto ideal para personas con energía y actitud juvenil.,sesgo_edad_mayor,Valorar 'actitud juvenil' excluye implícitamente a personas mayores por su edad.,3
Se busca personal tech-savvy entre 20 y 30 años.,sesgo_edad_mayor,Rango de edad específico que discrimina contra quienes son mayores de 30.,3
Preferimos candidatos con apariencia y actitud joven.,sesgo_edad_mayor,La preferencia por 'apariencia joven' implica exclusión de personas mayores.,3
"Vacante para menores de 28 años, ideal para recién incorporados.",sesgo_edad_mayor,Impone un límite de edad que discrimina a quienes son mayores de la cifra indicada.,3
Se valorará más a candidatos de perfil juvenil y recientes en el mercado laboral.,sesgo_edad_mayor,"Favorece explícitamente a candidatos jóvenes, lo que constituye sesgo por edad.",3
Puesto ideal para recién graduados (edad máxima 27).,sesgo_edad_mayor,"Establece una edad máxima explícita, discriminando a candidatos mayores.",3
Vacante solo para jóvenes dinámicos; mayores abstenerse.,sesgo_edad_mayor,Excluye directamente a personas de mayor edad con la frase 'mayores abstenerse'.,3
No se aceptan candidatos mayores de 40 años.,sesgo_edad_mayor,Rechaza explícitamente a solicitantes por superar una edad determinada.,3
Buscamos recién graduados sin experiencia previa (edad máxima 28).,sesgo_edad_mayor,"Impone una edad máxima y favorece a recién graduados, excluyendo a personas mayores.",3
"Candidato ideal: dinámico, con mentalidad joven.",sesgo_edad_mayor,Uso de 'mentalidad joven' como criterio implícito para preferir a personas jóvenes sobre mayores.,3
"Solo para menores de 30 años, posición temporal.",sesgo_edad_mayor,Restricción explícita de edad que impide aplicar a personas mayores de 30.,3
Se requiere energía juvenil; mayores de 45 abstenerse.,sesgo_edad_mayor,Combina término discriminatorio y una instrucción directa para que mayores no apliquen.,3
"Edad entre 18 y 32 años, imprescindible.",sesgo_edad_mayor,Rango de edad obligatorio que excluye a quienes sean mayores del límite superior.,3
"Empresa moderna, buscamos gente joven para nuestro equipo.",sesgo_edad_mayor,"Frase que expresa preferencia por jóvenes, implicando desventaja para personas mayores.",3
Ambiente de trabajo para jóvenes; no se considerarán personas mayores.,sesgo_edad_mayor,"Afirma explícitamente que las personas mayores no serán consideradas, lo que es discriminatorio por edad.",3
Preferible candidata menor de 35 años.,sesgo_edad_mayor,"Establece una preferencia por edad máxima, discriminando a solicitantes mayores.",3
Ideal para personas con energía juvenil y mente fresca.,sesgo_edad_mayor,"Sugiere que solo quienes aparenten juventud son adecuados, lo que discrimina a personas mayores.",3
Edad máxima 40 años.,sesgo_edad_mayor,Establece un límite de edad que excluye automáticamente a candidatos mayores a esa cifra.,3
Se prefiere personal joven para adaptarse al ritmo de la empresa.,sesgo_edad_mayor,"La preferencia por 'personal joven' implica que los mayores son menos deseables, generando sesgo por edad.",3
Buscamos personal para redes sociales: edad entre 20 y 30 años.,sesgo_edad_mayor,"Define un rango de edad que limita la contratación a personas jóvenes, excluyendo mayores de 30.",3
Se buscan candidatos con menos de 35 años para puesto operativo.,sesgo_edad_mayor,"Indica explícitamente un requisito de edad máxima, excluyendo a quienes superen los 35 años.",3
"Requerimos recién graduado en marketing, hasta 26 años.",sesgo_edad_mayor,"Combina 'recién graduado' con un tope de edad, lo que impide la postulación de profesionales mayores.",3
"Vacante: comercial, perfil joven y dinámico.",sesgo_edad_mayor,La expresión 'joven' sugiere preferencia por personas más jóvenes y excluye implícitamente a mayores.,3
"Se busca community manager, preferiblemente menor de 30 años.",sesgo_edad_mayor,Hace una preferencia explícita por candidatos más jóvenes indicando un límite de edad.,3
"Se busca recepcionista, preferiblemente menor de 35 años.",sesgo_edad_mayor,"La frase expresa una preferencia explícita por candidatos jóvenes ('menor de 35 años'), excluyendo o desalentando a personas de mayor edad y constituyendo discriminación por edad.",3
Se buscan jóvenes dinámicos (18-30 años) para atención al cliente.,sesgo_edad_mayor,"Declara un rango de edad específico que excluye a personas mayores, favoreciendo solo a jóvenes.",3
Se valora apariencia juvenil; no apto para mayores.,sesgo_edad_mayor,"Asocia la idoneidad al aspecto juvenil y descarta a personas mayores, constituyendo sesgo por edad.",3
Solo personas jóvenes — no mayores de 40 — para atención al cliente.,sesgo_edad_mayor,"Declara explícitamente que los mayores de 40 no serán considerados, constituuyendo discriminación por edad.",3
Se prefiere personal menor de 32 años para tareas físicas.,sesgo_edad_mayor,"La preferencia por una edad máxima excluye a trabajadores mayores, aun cuando la tarea podría realizarse por ellos.",3
Puesto de diseño: ideal para menores de 29 años.,sesgo_edad_mayor,"Califica el perfil como 'ideal' para menores de cierta edad, favoreciendo a candidatos jóvenes sobre mayores.",3
Necesitamos becario universitario (no mayores de 25 años).,sesgo_edad_mayor,"Establece un límite de edad para una posición formativa, excluyendo a posibles becarios mayores de 25.",3
Candidato ideal: menor de 35 y con disponibilidad nocturna.,sesgo_edad_mayor,Incluye un requisito de edad que excluye a postulantes mayores de 35.,3
Preferimos perfiles junior y menores de 28 años.,sesgo_edad_mayor,"Combina preferencia por nivel junior con un tope de edad, discriminando a candidatos mayores.",3
Se requiere actitud joven y adaptabilidad al ritmo.,sesgo_edad_mayor,"Pide 'actitud joven', lo que estereotipa y puede excluir a personas mayores por suponer menor adaptabilidad.",3
Vacante para quienes estén empezando su carrera (no mayores de 30).,sesgo_edad_mayor,Dirigida a quienes comienzan su carrera con una exclusión explícita de mayores de 30 años.,3
Se buscan candidatos jóvenes y dinámicos para atención al cliente.,sesgo_edad_mayor,"Prefiere explícitamente candidatos 'jóvenes', desalentando a personas de mayor edad y excluyendo por edad.",3
No mayores de 35 años.,sesgo_edad_mayor,"Establece un límite de edad máximo que excluye a personas mayores, discriminación por edad.",3
Preferible edad entre 22 y 30 años.,sesgo_edad_mayor,"Indica una preferencia por un rango etario bajo, marginando a candidatos de más edad.",3
Buscamos recién egresados; no se considerarán perfiles senior.,sesgo_edad_mayor,Excluye implícitamente a personas con más experiencia/edad al priorizar solo recién egresados.,3
"Perfil juvenil, con energía; no aplican mayores de 40.",sesgo_edad_mayor,Combina términos que favorecen la juventud con una prohibición explícita para mayores de 40 años.,3
Sólo se aceptan postulantes menores de 28 años.,sesgo_edad_mayor,"Requisito de edad máxima que excluye a personas mayores, constituyendo discriminación por edad.",3
Se busca frescura juvenil; experiencia avanzada no es bienvenida.,sesgo_edad_mayor,"Valora la 'frescura juvenil' y descarta experiencia extensa, lo que desalienta a candidatos mayores.",3
Se valorará actitud joven acorde a la cultura de la empresa.,sesgo_edad_mayor,La preferencia por una 'actitud joven' excluye o desincentiva a personas de mayor edad.,3
No contratar mayores de 45 años.,sesgo_edad_mayor,"Prohibición explícita de contratar a personas mayores de una determinada edad, discriminatoria.",3
Se prefieren candidatos de menos de 30 años para puestos operativos.,sesgo_edad_mayor,"Preferencia por menores de 30 años para ciertas tareas, lo que excluye a solicitantes mayores.",3
"Se busca asistente administrativo, máximo 30 años.",sesgo_edad_mayor,Establece un límite de edad máximo explícito que excluye a personas mayores de 30 años.,3
Oferta para programador junior (preferiblemente menores de 28 años).,sesgo_edad_mayor,"Prefiere candidatos por debajo de una edad concreta, discriminando a candidatos mayores.",3
Buscamos jóvenes dinámicos de entre 20 y 30 años.,sesgo_edad_mayor,"Establece un rango de edad que excluye a personas mayores, favoreciendo solo candidatos jóvenes.",3
No se considerarán candidatos mayores de 35 años.,sesgo_edad_mayor,"Declara explícitamente una edad máxima, discriminando a quienes superan ese umbral.",3
Oferta dirigida a candidatos menores de 30.,sesgo_edad_mayor,"Indica una preferencia por menores de cierta edad, excluyendo a trabajadores mayores.",3
Puesto junior: solo para menores de 26 años.,sesgo_edad_mayor,"Restringe la vacante a personas por debajo de una edad específica, lo que constituye sesgo por edad.",3
Se busca personal entre 18 y 25 años para atención al cliente.,sesgo_edad_mayor,"Fija un rango de edad joven, lo que impide la postulación de candidatos mayores.",3
Ideal para recién graduados; perfil joven requerido.,sesgo_edad_mayor,Al priorizar 'recién graduados' y 'perfil joven' se discrimina indirectamente a personas de mayor edad.,3
Preferible personal menor de 28 años con alta energía.,sesgo_edad_mayor,La preferencia por edad y 'energía' sugiere exclusión de candidatos mayores.,3
Buscamos talento joven para integrarse al equipo.,sesgo_edad_mayor,La expresión 'talento joven' implica una preferencia de edad que puede excluir a mayores.,3
Se solicita vendedor entre 22 y 29 años.,sesgo_edad_mayor,"Establece un rango etario limitado que discrimina a candidatos fuera de ese rango, incluidos mayores.",3
Preferimos profesionales en inicio de carrera (edad máxima 29).,sesgo_edad_mayor,"Combina 'inicio de carrera' con un límite de edad explícito, excluyendo a quienes son mayores.",3
Se buscan jóvenes dinámicos para el puesto.,sesgo_edad_mayor,"Prefiere explícitamente a 'jóvenes', implicando exclusión o desventaja para personas mayores.",3
Preferible menor de 30 años.,sesgo_edad_mayor,Establece un límite de edad que discrimina a quienes son mayores de 30.,3
Se valoran candidatos recién graduados.,sesgo_edad_mayor,"Busca recién graduados, lo que desfavorece a postulantes con mayor edad o experiencia previa fuera de ese rango.",3
Oferta dirigida a personas jóvenes y con energía.,sesgo_edad_mayor,"Asocia cualidades positivas a la juventud, implicando que las personas mayores no cumplen esas características.",3
No se considerarán candidatos mayores de 40 años.,sesgo_edad_mayor,"Exclusión explícita basada en la edad, discriminando a quienes superan los 40 años.",3
Buscamos talento joven para integrarse al equipo.,sesgo_edad_mayor,"Prioriza 'talento joven', sugiriendo preferencia por personas menores frente a mayores.",3
Buscamos talento joven con mentalidad fresca (no apto para mayores).,sesgo_edad_mayor,"Uso explícito de 'no apto para mayores' y valoriza la juventud, excluyendo a personas de mayor edad.",3
No contratar a mayores de 45 años debido a ritmos de trabajo exigentes.,sesgo_edad_mayor,"Exclusión directa basada en la edad, justificando la discriminación por requerimientos de ritmo laboral.",3
Oferta para jóvenes sin experiencia que quieran crecer en la empresa.,sesgo_edad_mayor,"La convocatoria se dirige solo a 'jóvenes', lo que implica la exclusión de candidatos de mayor edad.",3
Se valora energía juvenil; abstenerse candidatos de más de 50 años.,sesgo_edad_mayor,Combina la preferencia por 'energía juvenil' con una instrucción explícita para que mayores de 50 no apliquen.,3
Vacante para millennials y generación Z; no aplican generaciones anteriores.,sesgo_edad_mayor,La mención explícita de generaciones más jóvenes excluye y discrimina a generaciones mayores.,3
Preferimos candidatos de entre 20 y 32 años por cultura de equipo.,sesgo_edad_mayor,"Preferencia por un rango de edad concreto que impide la participación de personas mayores, justificándolo por 'cultura'.",3
"Se busca personal joven, entre 22 y 30 años.",sesgo_edad_mayor,Establece un rango de edad que excluye a personas mayores; discriminación por edad.,3
Preferentemente menores de 35 años para puesto de atención al cliente.,sesgo_edad_mayor,"Indica preferencia por candidatos más jóvenes, lo que desfavorece a mayores de 35.",3
Preferimos candidatos de entre 22 y 30 años.,sesgo_edad_mayor,"Define un rango de edad que excluye a quienes son mayores, constituyendo un sesgo por edad.",3
No contratamos personal mayor de 50 años.,sesgo_edad_mayor,"Afirma de forma directa la exclusión de personas mayores de cierta edad, siendo una discriminación por edad.",3
Buscamos jóvenes talentos (no mayores de 30) para nuestro equipo comercial.,sesgo_edad_mayor,"Excluye explícitamente a candidatos mayores de 30 años, favoreciendo a personas más jóvenes.",3
Se requieren recién graduados; no se considerarán postulaciones de personas de más de 35 años.,sesgo_edad_mayor,Declara directamente que candidaturas de personas mayores de 35 no serán consideradas.,3
"Puesto para menores de 25, preferencia para perfiles jóvenes.",sesgo_edad_mayor,Establece una edad máxima y una preferencia explícita por candidatos jóvenes.,3
Chofer — contratación solo para ciudadanos de la Unión Europea.,sesgo_nacionalidad,"Limita la oferta a personas de una determinada ciudadanía (UE), excluyendo a otros por su nacionalidad.",4
Buscamos ingeniero — no se aceptan postulantes extranjeros.,sesgo_nacionalidad,"Descarta a cualquier persona catalogada como ""extranjera"", basando la selección en la nacionalidad en lugar de competencias.",4
Camarero — preferimos candidatos latinoamericanos.,sesgo_nacionalidad,"Otorga preferencia a una región/nacionalidad específica, lo que es un sesgo por origen nacional o étnico.",4
Solo para mexicanos con experiencia.,sesgo_nacionalidad,Limita la vacante a una nacionalidad específica sin relación clara con las habilidades requeridas.,4
Se busca únicamente ciudadanos españoles para el puesto.,sesgo_nacionalidad,Excluye candidatos por no ser ciudadanos españoles; discriminación basada en nacionalidad.,4
Recepcionista — no contrataremos inmigrantes.,sesgo_nacionalidad,"Rechaza a personas por su condición de inmigrante (vinculada a nacionalidad/estatus migratorio), lo que es discriminatorio.",4
Desarrollador — se buscan únicamente candidatos extranjeros.,sesgo_nacionalidad,"Requiere ser extranjero como criterio de contratación, discriminando en función de la nacionalidad local vs. extranjera.",4
"Se busca diseñador gráfico, solo para argentinos.",sesgo_nacionalidad,Exclusión explícita de personas que no sean de determinada nacionalidad; discrimina por origen nacional.,4
Se necesita recepcionista — no extranjeros.,sesgo_nacionalidad,"Rechaza de forma general a personas de otras nacionalidades, constituyendo discriminación por nacionalidad.",4
Se contrata recepcionista: solo ciudadanos mexicanos.,sesgo_nacionalidad,Excluye explícitamente a candidatos que no sean de una nacionalidad específica.,4
Buscamos ingeniero — preferible de nacionalidad española.,sesgo_nacionalidad,Indica una preferencia basada en la nacionalidad del candidato.,4
Puesto de conductor: se requiere ser ciudadano estadounidense.,sesgo_nacionalidad,"Condiciona el empleo a la ciudadanía de un país concreto, implicando sesgo por nacionalidad.",4
Preferible candidato con pasaporte europeo.,sesgo_nacionalidad,Da ventaja a personas de determinadas nacionalidades al exigir/privilegiar un pasaporte.,4
Oferta para vendedor: solo residentes con nacionalidad colombiana o chilena.,sesgo_nacionalidad,"Restringe la contratación a dos nacionalidades específicas, manifestando sesgo nacional.",4
Solo se contratarán candidatos españoles.,sesgo_nacionalidad,Excluye explícitamente a personas que no sean de nacionalidad española; requisito basado en nacionalidad.,4
Vacante: administrativo — preferimos mexicanos nativos.,sesgo_nacionalidad,"Prefiere candidatos por su nacionalidad en lugar de competencias o autorización laboral, lo que constituye sesgo por nacionalidad.",4
No se contratan inmigrantes; se dará preferencia a ciudadanos locales.,sesgo_nacionalidad,"Discimina en función del estatus migratorio y la nacionalidad, favoreciendo a locales.",4
Vacante para supervisor: solo para nacionales peruanos.,sesgo_nacionalidad,Limita la postulación exclusivamente a personas de una determinada nacionalidad.,4
Puesto: traductor — únicamente ciudadanos argentinos.,sesgo_nacionalidad,"Exige ser de una nacionalidad concreta, excluyendo a otros postulantes.",4
Oferta solo para ciudadanos de Estados Unidos.,sesgo_nacionalidad,"Limita la convocatoria exclusivamente a una ciudadanía concreta, exclusión basada en nacionalidad.",4
Se prefieren candidatos españoles o portugueses antes que marroquíes.,sesgo_nacionalidad,"Establece una jerarquía entre nacionalidades, mostrando discriminación por origen nacional.",4
Se evita contratar a personas de nacionalidad rumana.,sesgo_nacionalidad,"Declara explícitamente la intención de no contratar por nacionalidad, conducta discriminatoria.",4
Requerimos nacionalidad chilena por motivos administrativos.,sesgo_nacionalidad,"Solicita una nacionalidad específica como requisito, lo cual es una restricción por nacionalidad.",4
Contrato disponible únicamente para ciudadanos estadounidenses.,sesgo_nacionalidad,"Restringe el empleo a ciudadanos de un país específico, excluyendo otras nacionalidades.",4
"Se buscan desarrolladores, preferiblemente chinos.",sesgo_nacionalidad,"Indica preferencia por candidatos de nacionalidad china, implicando sesgo por origen.",4
Se priorizará a candidatos venezolanos.,sesgo_nacionalidad,Preferencia explícita por la nacionalidad venezolana sobre otras nacionalidades.,4
Solo aplican argentinos o residentes permanentes.,sesgo_nacionalidad,Limita la postulación a personas de una nacionalidad concreta o estatus migratorio específico.,4
Requerimos ciudadanía colombiana para el puesto.,sesgo_nacionalidad,"Establece como requisito la ciudadanía colombiana, discriminando a quienes no la poseen.",4
No se aceptan extranjeros.,sesgo_nacionalidad,Exclusión explícita de personas consideradas 'extranjeras' por su nacionalidad.,4
Preferible que el candidato sea mexicano.,sesgo_nacionalidad,"Indica preferencia por nacionalidad específica, discriminando por origen.",4
